 SOUID,    DATE,   RR, Q_RR
107650,19880217,    0,    0
107650,19880218,    0,    0
107650,19880219,    0,    0
107650,19880220,    0,    0
107650,19880221,    0,    0
107650,19880222,    0,    0
107650,19880223,    0,    0
107650,19880224,   15,    0
107650,19880225,    7,    0
107650,19880226,    0,    0
107650,19880227,    4,    0
107650,19880228,   14,    0
107650,19880229,    0,    0
107650,19880301,    0,    0
107650,19880302,    5,    0
107650,19880303,   39,    0
107650,19880304,    0,    0
107650,19880305,    0,    0
107650,19880306,   21,    0
107650,19880307,    0,    0
107650,19880308,    0,    0
107650,19880309,   21,    0
107650,19880310,    0,    0
107650,19880311,    0,    0
107650,19880312,    0,    0
107650,19880313,   34,    0
107650,19880314,   47,    0
107650,19880315,   62,    0
107650,19880316,    1,    0
107650,19880317,    9,    0
107650,19880318,   59,    0
107650,19880319,   17,    0
107650,19880320,   95,    0
107650,19880321,    6,    0
107650,19880322,   14,    0
107650,19880323,    0,    0
107650,19880324,   73,    0
107650,19880325,    2,    0
107650,19880326,    0,    0
107650,19880327,    0,    0
107650,19880328,    6,    0
107650,19880329,   84,    0
107650,19880330,    0,    0
107650,19880331,    0,    0
107650,19880401,    0,    0
107650,19880402,    0,    0
107650,19880403,    0,    0
107650,19880404,    0,    0
107650,19880405,    0,    0
107650,19880406,    0,    0
107650,19880407,    0,    0
107650,19880408,   49,    0
107650,19880409,    3,    0
107650,19880410,    0,    0
107650,19880411,    0,    0
107650,19880412,    0,    0
107650,19880413,    0,    0
107650,19880414,    0,    0
107650,19880415,   29,    0
107650,19880416,   27,    0
107650,19880417,    0,    0
107650,19880418,   48,    0
107650,19880419,   46,    0
107650,19880420,    0,    0
107650,19880421,    0,    0
107650,19880422,    0,    0
107650,19880423,    0,    0
107650,19880424,    0,    0
107650,19880425,    0,    0
107650,19880426,   10,    0
107650,19880427,    0,    0
107650,19880428,    4,    0
107650,19880429,   19,    0
107650,19880430,   42,    0
107650,19880501,   15,    0
107650,19880502,    7,    0
107650,19880503,   15,    0
107650,19880504,   11,    0
107650,19880505,    0,    0
107650,19880506,    0,    0
107650,19880507,  188,    0
107650,19880508,    8,    0
107650,19880509,    0,    0
107650,19880510,    0,    0
107650,19880511,   53,    0
107650,19880512,    0,    0
107650,19880513,    0,    0
107650,19880514,    0,    0
107650,19880515,    0,    0
107650,19880516,    0,    0
107650,19880517,   11,    0
107650,19880518,    0,    0
107650,19880519,    0,    0
107650,19880520,    0,    0
107650,19880521,    0,    0
107650,19880522,    0,    0
107650,19880523,    5,    0
107650,19880524,    0,    0
107650,19880525,    0,    0
107650,19880526,    1,    0
107650,19880527,    0,    0
107650,19880528,   15,    0
107650,19880529,    7,    0
107650,19880530,   80,    0
107650,19880531,    0,    0
107650,19880601,    3,    0
107650,19880602,    0,    0
107650,19880603,   88,    0
107650,19880604,   83,    0
107650,19880605,    0,    0
107650,19880606,    0,    0
107650,19880607,   18,    0
107650,19880608,   94,    0
107650,19880609,    2,    0
107650,19880610,    0,    0
107650,19880611,    0,    0
107650,19880612,    0,    0
107650,19880613,    0,    0
107650,19880614,    0,    0
107650,19880615,    0,    0
107650,19880616,    0,    0
107650,19880617,    1,    0
107650,19880618,    0,    0
107650,19880619,    0,    0
107650,19880620,   20,    0
107650,19880621,    0,    0
107650,19880622,    0,    0
107650,19880623,    0,    0
107650,19880624,    0,    0
107650,19880625,    1,    0
107650,19880626,    0,    0
107650,19880627,   49,    0
107650,19880628,   24,    0
107650,19880629,    0,    0
107650,19880630,   60,    0
107650,19880701,    8,    0
107650,19880702,   28,    0
107650,19880703,  135,    0
107650,19880704,   59,    0
107650,19880705,   82,    0
107650,19880706,   14,    0
107650,19880707,    0,    0
107650,19880708,    0,    0
107650,19880709,    0,    0
107650,19880710,   27,    0
107650,19880711,   15,    0
107650,19880712,   56,    0
107650,19880713,   40,    0
107650,19880714,    5,    0
107650,19880715,    0,    0
107650,19880716,  105,    0
107650,19880717,    2,    0
107650,19880718,    0,    0
107650,19880719,    2,    0
107650,19880720,    2,    0
107650,19880721,   55,    0
107650,19880722,   84,    0
107650,19880723,    1,    0
107650,19880724,    0,    0
107650,19880725,    4,    0
107650,19880726,    2,    0
107650,19880727,    2,    0
107650,19880728,    0,    0
107650,19880729,    7,    0
107650,19880730,   11,    0
107650,19880731,   16,    0
107650,19880801,    0,    0
107650,19880802,   73,    0
107650,19880803,    0,    0
107650,19880804,    0,    0
107650,19880805,    0,    0
107650,19880806,    0,    0
107650,19880807,    0,    0
107650,19880808,    2,    0
107650,19880809,    0,    0
107650,19880810,    0,    0
107650,19880811,    5,    0
107650,19880812,    0,    0
107650,19880813,    0,    0
107650,19880814,    1,    0
107650,19880815,    0,    0
107650,19880816,    0,    0
107650,19880817,    0,    0
107650,19880818,   46,    0
107650,19880819,   22,    0
107650,19880820,   15,    0
107650,19880821,    5,    0
107650,19880822,    0,    0
107650,19880823,   11,    0
107650,19880824,   11,    0
107650,19880825,    0,    0
107650,19880826,    0,    0
107650,19880827,    0,    0
107650,19880828,    5,    0
107650,19880829,    0,    0
107650,19880830,  131,    0
107650,19880831,  282,    0
107650,19880901,   41,    0
107650,19880902,   27,    0
107650,19880903,    0,    0
107650,19880904,    5,    0
107650,19880905,    0,    0
107650,19880906,    0,    0
107650,19880907,    0,    0
107650,19880908,    0,    0
107650,19880909,    0,    0
107650,19880910,    0,    0
107650,19880911,    1,    0
107650,19880912,    4,    0
107650,19880913,    3,    0
107650,19880914,    0,    0
107650,19880915,    3,    0
107650,19880916,    0,    0
107650,19880917,    0,    0
107650,19880918,    0,    0
107650,19880919,    0,    0
107650,19880920,    0,    0
107650,19880921,    0,    0
107650,19880922,   36,    0
107650,19880923,    0,    0
107650,19880924,   20,    0
107650,19880925,    0,    0
107650,19880926,   17,    0
107650,19880927,   93,    0
107650,19880928,   28,    0
107650,19880929,    0,    0
107650,19880930,    0,    0
107650,19881001,    0,    0
107650,19881002,    0,    0
107650,19881003,    0,    0
107650,19881004,   20,    0
107650,19881005,   80,    0
107650,19881006,   30,    0
107650,19881007,    0,    0
107650,19881008,  202,    0
107650,19881009,   96,    0
107650,19881010,    0,    0
107650,19881011,   29,    0
107650,19881012,   23,    0
107650,19881013,    0,    0
107650,19881014,    0,    0
107650,19881015,    0,    0
107650,19881016,    0,    0
107650,19881017,    3,    0
107650,19881018,    8,    0
107650,19881019,   21,    0
107650,19881020,    1,    0
107650,19881021,    1,    0
107650,19881022,    0,    0
107650,19881023,    5,    0
107650,19881024,   44,    0
107650,19881025,    0,    0
107650,19881026,    0,    0
107650,19881027,    0,    0
107650,19881028,    0,    0
107650,19881029,    0,    0
107650,19881030,    0,    0
107650,19881031,    0,    0
107650,19881101,    0,    0
107650,19881102,    0,    0
107650,19881103,    0,    0
107650,19881104,    0,    0
107650,19881105,    0,    0
107650,19881106,    0,    0
107650,19881107,    0,    0
107650,19881108,   17,    0
107650,19881109,    0,    0
107650,19881110,    0,    0
107650,19881111,    3,    0
107650,19881112,    0,    0
107650,19881113,    0,    0
107650,19881114,    0,    0
107650,19881115,    0,    0
107650,19881116,    0,    0
107650,19881117,    2,    0
107650,19881118,    2,    0
107650,19881119,   22,    0
107650,19881120,    5,    0
107650,19881121,    0,    0
107650,19881122,    1,    0
107650,19881123,    0,    0
107650,19881124,    0,    0
107650,19881125,    0,    0
107650,19881126,    0,    0
107650,19881127,    3,    0
107650,19881128,    7,    0
107650,19881129,   97,    0
107650,19881130,    1,    0
107650,19881201,    0,    0
107650,19881202,    1,    0
107650,19881203,   54,    0
107650,19881204,    6,    0
107650,19881205,    1,    0
107650,19881206,    0,    0
107650,19881207,    0,    0
107650,19881208,    0,    0
107650,19881209,    0,    0
107650,19881210,    0,    0
107650,19881211,    2,    0
107650,19881212,    0,    0
107650,19881213,    0,    0
107650,19881214,    0,    0
107650,19881215,    0,    0
107650,19881216,    0,    0
107650,19881217,    0,    0
107650,19881218,    0,    0
107650,19881219,    5,    0
107650,19881220,    0,    0
107650,19881221,    0,    0
107650,19881222,    0,    0
107650,19881223,    0,    0
107650,19881224,    0,    0
107650,19881225,    1,    0
107650,19881226,   19,    0
107650,19881227,    0,    0
107650,19881228,    0,    0
107650,19881229,    0,    0
107650,19881230,    0,    0
107650,19881231,    0,    0
107650,19890101,    0,    0
107650,19890102,    0,    0
107650,19890103,    4,    0
107650,19890104,    0,    0
107650,19890105,   37,    0
107650,19890106,    0,    0
107650,19890107,    0,    0
107650,19890108,    0,    0
107650,19890109,    2,    0
107650,19890110,    0,    0
107650,19890111,    2,    0
107650,19890112,   50,    0
107650,19890113,   38,    0
107650,19890114,    0,    0
107650,19890115,    0,    0
107650,19890116,   15,    0
107650,19890117,    3,    0
107650,19890118,    0,    0
107650,19890119,    2,    0
107650,19890120,   44,    0
107650,19890121,   21,    0
107650,19890122,    0,    0
107650,19890123,    0,    0
107650,19890124,    0,    0
107650,19890125,    0,    0
107650,19890126,    0,    0
107650,19890127,    0,    0
107650,19890128,   40,    0
107650,19890129,    2,    0
107650,19890130,    0,    0
107650,19890131,    0,    0
107650,19890201,    0,    0
107650,19890202,    0,    0
107650,19890203,    0,    0
107650,19890204,    5,    0
107650,19890205,    0,    0
107650,19890206,    0,    0
107650,19890207,    0,    0
107650,19890208,    0,    0
107650,19890209,    0,    0
107650,19890210,    0,    0
107650,19890211,    1,    0
107650,19890212,    0,    0
107650,19890213,   24,    0
107650,19890214,    0,    0
107650,19890215,   15,    0
107650,19890216,   61,    0
107650,19890217,   51,    0
107650,19890218,    2,    0
107650,19890219,    5,    0
107650,19890220,    0,    0
107650,19890221,    5,    0
107650,19890222,   24,    0
107650,19890223,   18,    0
107650,19890224,   25,    0
107650,19890225,   92,    0
107650,19890226,   63,    0
107650,19890227,   11,    0
107650,19890228,    0,    0
107650,19890301,   11,    0
107650,19890302,   55,    0
107650,19890303,    3,    0
107650,19890304,    5,    0
107650,19890305,    0,    0
107650,19890306,    4,    0
107650,19890307,    0,    0
107650,19890308,    2,    0
107650,19890309,   10,    0
107650,19890310,   26,    0
107650,19890311,    0,    0
107650,19890312,    5,    0
107650,19890313,    0,    0
107650,19890314,   80,    0
107650,19890315,   62,    0
107650,19890316,  100,    0
107650,19890317,    0,    0
107650,19890318,    7,    0
107650,19890319,   40,    0
107650,19890320,  110,    0
107650,19890321,   28,    0
107650,19890322,    5,    0
107650,19890323,   13,    0
107650,19890324,    0,    0
107650,19890325,    0,    0
107650,19890326,    0,    0
107650,19890327,    0,    0
107650,19890328,    0,    0
107650,19890329,    0,    0
107650,19890330,    0,    0
107650,19890331,    0,    0
107650,19890401,   45,    0
107650,19890402,   11,    0
107650,19890403,    0,    0
107650,19890404,  109,    0
107650,19890405,  115,    0
107650,19890406,   22,    0
107650,19890407,    4,    0
107650,19890408,    0,    0
107650,19890409,    5,    0
107650,19890410,   18,    0
107650,19890411,   82,    0
107650,19890412,    2,    0
107650,19890413,    0,    0
107650,19890414,    0,    0
107650,19890415,    0,    0
107650,19890416,   22,    0
107650,19890417,    1,    0
107650,19890418,    0,    0
107650,19890419,    0,    0
107650,19890420,   11,    0
107650,19890421,    2,    0
107650,19890422,    0,    0
107650,19890423,    0,    0
107650,19890424,   95,    0
107650,19890425,    1,    0
107650,19890426,   63,    0
107650,19890427,   26,    0
107650,19890428,    2,    0
107650,19890429,    1,    0
107650,19890430,    5,    0
107650,19890501,    0,    0
107650,19890502,    0,    0
107650,19890503,    0,    0
107650,19890504,    0,    0
107650,19890505,    0,    0
107650,19890506,    0,    0
107650,19890507,    0,    0
107650,19890508,    0,    0
107650,19890509,    0,    0
107650,19890510,    0,    0
107650,19890511,    4,    0
107650,19890512,   12,    0
107650,19890513,    0,    0
107650,19890514,    0,    0
107650,19890515,    0,    0
107650,19890516,    0,    0
107650,19890517,    0,    0
107650,19890518,    0,    0
107650,19890519,    0,    0
107650,19890520,    0,    0
107650,19890521,    0,    0
107650,19890522,    0,    0
107650,19890523,    0,    0
107650,19890524,  105,    0
107650,19890525,    0,    0
107650,19890526,    0,    0
107650,19890527,    0,    0
107650,19890528,    0,    0
107650,19890529,    0,    0
107650,19890530,    0,    0
107650,19890531,    0,    0
107650,19890601,    0,    0
107650,19890602,    0,    0
107650,19890603,    0,    0
107650,19890604,    0,    0
107650,19890605,   25,    0
107650,19890606,  128,    0
107650,19890607,    1,    0
107650,19890608,   20,    0
107650,19890609,    1,    0
107650,19890610,    0,    0
107650,19890611,    0,    0
107650,19890612,    0,    0
107650,19890613,    0,    0
107650,19890614,    0,    0
107650,19890615,    0,    0
107650,19890616,    0,    0
107650,19890617,    0,    0
107650,19890618,    0,    0
107650,19890619,    0,    0
107650,19890620,    0,    0
107650,19890621,    0,    0
107650,19890622,    0,    0
107650,19890623,    0,    0
107650,19890624,    0,    0
107650,19890625,    0,    0
107650,19890626,   99,    0
107650,19890627,   19,    0
107650,19890628,   36,    0
107650,19890629,   24,    0
107650,19890630,    2,    0
107650,19890701,    1,    0
107650,19890702,    0,    0
107650,19890703,    0,    0
107650,19890704,    0,    0
107650,19890705,    0,    0
107650,19890706,  180,    0
107650,19890707,   16,    0
107650,19890708,   54,    0
107650,19890709,    0,    0
107650,19890710,    0,    0
107650,19890711,    0,    0
107650,19890712,    0,    0
107650,19890713,    0,    0
107650,19890714,    0,    0
107650,19890715,    0,    0
107650,19890716,    0,    0
107650,19890717,    0,    0
107650,19890718,    0,    0
107650,19890719,    0,    0
107650,19890720,    0,    0
107650,19890721,    3,    0
107650,19890722,   14,    0
107650,19890723,    0,    0
107650,19890724,    0,    0
107650,19890725,    0,    0
107650,19890726,    0,    0
107650,19890727,    0,    0
107650,19890728,    0,    0
107650,19890729,   51,    0
107650,19890730,   45,    0
107650,19890731,    3,    0
107650,19890801,    0,    0
107650,19890802,    0,    0
107650,19890803,    0,    0
107650,19890804,    0,    0
107650,19890805,    0,    0
107650,19890806,    0,    0
107650,19890807,    0,    0
107650,19890808,    0,    0
107650,19890809,  206,    0
107650,19890810,  181,    0
107650,19890811,    0,    0
107650,19890812,    0,    0
107650,19890813,   31,    0
107650,19890814,   18,    0
107650,19890815,    0,    0
107650,19890816,    0,    0
107650,19890817,    3,    0
107650,19890818,    0,    0
107650,19890819,    0,    0
107650,19890820,    0,    0
107650,19890821,    0,    0
107650,19890822,    0,    0
107650,19890823,    0,    0
107650,19890824,    0,    0
107650,19890825,   58,    0
107650,19890826,   57,    0
107650,19890827,    0,    0
107650,19890828,    0,    0
107650,19890829,    0,    0
107650,19890830,    3,    0
107650,19890831,    0,    0
107650,19890901,    0,    0
107650,19890902,    0,    0
107650,19890903,    0,    0
107650,19890904,    0,    0
107650,19890905,    0,    0
107650,19890906,    0,    0
107650,19890907,    0,    0
107650,19890908,    7,    0
107650,19890909,    8,    0
107650,19890910,    0,    0
107650,19890911,    0,    0
107650,19890912,   35,    0
107650,19890913,    0,    0
107650,19890914,   32,    0
107650,19890915,   12,    0
107650,19890916,    6,    0
107650,19890917,    0,    0
107650,19890918,    2,    0
107650,19890919,    0,    0
107650,19890920,    0,    0
107650,19890921,    1,    0
107650,19890922,    0,    0
107650,19890923,    0,    0
107650,19890924,    0,    0
107650,19890925,    0,    0
107650,19890926,    4,    0
107650,19890927,    0,    0
107650,19890928,    0,    0
107650,19890929,    0,    0
107650,19890930,    1,    0
107650,19891001,    0,    0
107650,19891002,    0,    0
107650,19891003,    0,    0
107650,19891004,    0,    0
107650,19891005,   42,    0
107650,19891006,    0,    0
107650,19891007,   17,    0
107650,19891008,    0,    0
107650,19891009,    2,    0
107650,19891010,    1,    0
107650,19891011,    4,    0
107650,19891012,    0,    0
107650,19891013,    1,    0
107650,19891014,    0,    0
107650,19891015,    0,    0
107650,19891016,    0,    0
107650,19891017,    0,    0
107650,19891018,    2,    0
107650,19891019,  127,    0
107650,19891020,  121,    0
107650,19891021,   10,    0
107650,19891022,   23,    0
107650,19891023,    6,    0
107650,19891024,    0,    0
107650,19891025,    6,    0
107650,19891026,   41,    0
107650,19891027,   29,    0
107650,19891028,   18,    0
107650,19891029,   34,    0
107650,19891030,   44,    0
107650,19891031,    0,    0
107650,19891101,    3,    0
107650,19891102,   92,    0
107650,19891103,   15,    0
107650,19891104,    0,    0
107650,19891105,    2,    0
107650,19891106,    0,    0
107650,19891107,   40,    0
107650,19891108,   17,    0
107650,19891109,   53,    0
107650,19891110,   13,    0
107650,19891111,    0,    0
107650,19891112,    1,    0
107650,19891113,    1,    0
107650,19891114,    0,    0
107650,19891115,    0,    0
107650,19891116,    0,    0
107650,19891117,    0,    0
107650,19891118,    0,    0
107650,19891119,    0,    0
107650,19891120,    0,    0
107650,19891121,    0,    0
107650,19891122,    0,    0
107650,19891123,    0,    0
107650,19891124,    0,    0
107650,19891125,    0,    0
107650,19891126,    1,    0
107650,19891127,    0,    0
107650,19891128,    0,    0
107650,19891129,    0,    0
107650,19891130,    0,    0
107650,19891201,    1,    0
107650,19891202,    0,    0
107650,19891203,    0,    0
107650,19891204,    0,    0
107650,19891205,    0,    0
107650,19891206,    0,    0
107650,19891207,    0,    0
107650,19891208,    0,    0
107650,19891209,    0,    0
107650,19891210,    0,    0
107650,19891211,   48,    0
107650,19891212,   67,    0
107650,19891213,  267,    0
107650,19891214,   23,    0
107650,19891215,  197,    0
107650,19891216,   64,    0
107650,19891217,   38,    0
107650,19891218,   76,    0
107650,19891219,   87,    0
107650,19891220,  196,    0
107650,19891221,   12,    0
107650,19891222,    1,    0
107650,19891223,   62,    0
107650,19891224,   38,    0
107650,19891225,   15,    0
107650,19891226,    0,    0
107650,19891227,    0,    0
107650,19891228,    0,    0
107650,19891229,    0,    0
107650,19891230,    0,    0
107650,19891231,    1,    0
107650,19900101,   15,    0
107650,19900102,    0,    0
107650,19900103,    0,    0
107650,19900104,    0,    0
107650,19900105,    5,    0
107650,19900106,  122,    0
107650,19900107,   10,    0
107650,19900108,    0,    0
107650,19900109,    1,    0
107650,19900110,    0,    0
107650,19900111,    0,    0
107650,19900112,   39,    0
107650,19900113,    1,    0
107650,19900114,    6,    0
