 SOUID,    DATE,   SS, Q_SS
116439,19860913,   15,    0
116439,19860914,   11,    0
116439,19860915,    0,    0
116439,19860916,   46,    0
116439,19860917,    0,    0
116439,19860918,   94,    0
116439,19860919,  100,    0
116439,19860920,  104,    0
116439,19860921,   98,    0
116439,19860922,   77,    0
116439,19860923,   45,    0
116439,19860924,    1,    0
116439,19860925,   71,    0
116439,19860926,   68,    0
116439,19860927,   69,    0
116439,19860928,   26,    0
116439,19860929,    0,    0
116439,19860930,    0,    0
116439,19861001,    0,    0
116439,19861002,   47,    0
116439,19861003,   88,    0
116439,19861004,   92,    0
116439,19861005,    0,    0
116439,19861006,   55,    0
116439,19861007,   71,    0
116439,19861008,   46,    0
116439,19861009,   66,    0
116439,19861010,   19,    0
116439,19861011,   73,    0
116439,19861012,   12,    0
116439,19861013,   22,    0
116439,19861014,    0,    0
116439,19861015,   40,    0
116439,19861016,   72,    0
116439,19861017,   75,    0
116439,19861018,    8,    0
116439,19861019,   63,    0
116439,19861020,   55,    0
116439,19861021,    0,    0
116439,19861022,   25,    0
116439,19861023,   80,    0
116439,19861024,    1,    0
116439,19861025,    7,    0
116439,19861026,   74,    0
116439,19861027,    0,    0
116439,19861028,    0,    0
116439,19861029,   67,    0
116439,19861030,    2,    0
116439,19861031,    3,    0
116439,19861101,    1,    0
116439,19861102,   41,    0
116439,19861103,    1,    0
116439,19861104,   57,    0
116439,19861105,    0,    0
116439,19861106,   80,    0
116439,19861107,    0,    0
116439,19861108,   66,    0
116439,19861109,    3,    0
116439,19861110,   23,    0
116439,19861111,    1,    0
116439,19861112,   71,    0
116439,19861113,    0,    0
116439,19861114,    0,    0
116439,19861115,   55,    0
116439,19861116,    0,    0
116439,19861117,   41,    0
116439,19861118,   10,    0
116439,19861119,    0,    0
116439,19861120,   65,    0
116439,19861121,   28,    0
116439,19861122,   33,    0
116439,19861123,    0,    0
116439,19861124,    0,    0
116439,19861125,    0,    0
116439,19861126,   55,    0
116439,19861127,   47,    0
116439,19861128,   53,    0
116439,19861129,    0,    0
116439,19861130,    0,    0
116439,19861201,    3,    0
116439,19861202,    0,    0
116439,19861203,    0,    0
116439,19861204,    0,    0
116439,19861205,    0,    0
116439,19861206,   62,    0
116439,19861207,    0,    0
116439,19861208,    1,    0
116439,19861209,   64,    0
116439,19861210,   65,    0
116439,19861211,    0,    0
116439,19861212,   13,    0
116439,19861213,   43,    0
116439,19861214,   42,    0
116439,19861215,    0,    0
116439,19861216,   57,    0
116439,19861217,    0,    0
116439,19861218,    0,    0
116439,19861219,   65,    0
116439,19861220,   68,    0
116439,19861221,    7,    0
116439,19861222,    8,    0
116439,19861223,    0,    0
116439,19861224,   28,    0
116439,19861225,    0,    0
116439,19861226,   23,    0
116439,19861227,    1,    0
116439,19861228,    0,    0
116439,19861229,    1,    0
116439,19861230,    0,    0
116439,19861231,    0,    0
116439,19870101,    0,    0
116439,19870102,    1,    0
116439,19870103,   60,    0
116439,19870104,    0,    0
116439,19870105,   28,    0
116439,19870106,   57,    0
116439,19870107,   31,    0
116439,19870108,    0,    0
116439,19870109,    0,    0
116439,19870110,    4,    0
116439,19870111,   37,    0
116439,19870112,   71,    0
116439,19870113,    4,    0
116439,19870114,    0,    0
116439,19870115,    0,    0
116439,19870116,    0,    0
116439,19870117,    0,    0
116439,19870118,    0,    0
116439,19870119,    0,    0
116439,19870120,    0,    0
116439,19870121,    0,    0
116439,19870122,    0,    0
116439,19870123,    0,    0
116439,19870124,    0,    0
116439,19870125,    0,    0
116439,19870126,    0,    0
116439,19870127,    0,    0
116439,19870128,   38,    0
116439,19870129,   49,    0
116439,19870130,   84,    0
116439,19870131,   80,    0
116439,19870201,   53,    0
116439,19870202,    1,    0
116439,19870203,    3,    0
116439,19870204,    0,    0
116439,19870205,    0,    0
116439,19870206,    0,    0
116439,19870207,   46,    0
116439,19870208,    0,    0
116439,19870209,    0,    0
116439,19870210,   65,    0
116439,19870211,   10,    0
116439,19870212,    3,    0
116439,19870213,    1,    0
116439,19870214,    2,    0
116439,19870215,   74,    0
116439,19870216,    1,    0
116439,19870217,   10,    0
116439,19870218,   45,    0
116439,19870219,   26,    0
116439,19870220,   74,    0
116439,19870221,   36,    0
116439,19870222,    0,    0
116439,19870223,   32,    0
116439,19870224,   18,    0
116439,19870225,   54,    0
116439,19870226,    0,    0
116439,19870227,    0,    0
116439,19870228,   26,    0
116439,19870301,    0,    0
116439,19870302,   40,    0
116439,19870303,   84,    0
116439,19870304,    1,    0
116439,19870305,   16,    0
116439,19870306,    0,    0
116439,19870307,    0,    0
116439,19870308,    0,    0
116439,19870309,   73,    0
116439,19870310,   92,    0
116439,19870311,   84,    0
116439,19870312,   81,    0
116439,19870313,   10,    0
116439,19870314,   70,    0
116439,19870315,    1,    0
116439,19870316,   48,    0
116439,19870317,   10,    0
116439,19870318,   60,    0
116439,19870319,   72,    0
116439,19870320,   76,    0
116439,19870321,   34,    0
116439,19870322,   23,    0
116439,19870323,    0,    0
116439,19870324,    0,    0
116439,19870325,    4,    0
116439,19870326,    1,    0
116439,19870327,   30,    0
116439,19870328,   16,    0
116439,19870329,   96,    0
116439,19870330,   29,    0
116439,19870331,    1,    0
116439,19870401,    0,    0
116439,19870402,   71,    0
116439,19870403,    4,    0
116439,19870404,    0,    0
116439,19870405,   70,    0
116439,19870406,   24,    0
116439,19870407,    5,    0
116439,19870408,    0,    0
116439,19870409,   33,    0
116439,19870410,   84,    0
116439,19870411,   98,    0
116439,19870412,   62,    0
116439,19870413,    0,    0
116439,19870414,   15,    0
116439,19870415,   23,    0
116439,19870416,   72,    0
116439,19870417,  119,    0
116439,19870418,   47,    0
116439,19870419,   66,    0
116439,19870420,   46,    0
116439,19870421,   16,    0
116439,19870422,   43,    0
116439,19870423,  123,    0
116439,19870424,  101,    0
116439,19870425,   54,    0
116439,19870426,  113,    0
116439,19870427,   56,    0
116439,19870428,  120,    0
116439,19870429,   64,    0
116439,19870430,    1,    0
116439,19870501,    2,    0
116439,19870502,  117,    0
116439,19870503,   62,    0
116439,19870504,  121,    0
116439,19870505,   31,    0
116439,19870506,   53,    0
116439,19870507,  137,    0
116439,19870508,  141,    0
116439,19870509,  139,    0
116439,19870510,   82,    0
116439,19870511,    1,    0
116439,19870512,   63,    0
116439,19870513,   86,    0
116439,19870514,   57,    0
116439,19870515,   75,    0
116439,19870516,   49,    0
116439,19870517,    1,    0
116439,19870518,   12,    0
116439,19870519,   74,    0
116439,19870520,  100,    0
116439,19870521,   36,    0
116439,19870522,   26,    0
116439,19870523,    0,    0
116439,19870524,   59,    0
116439,19870525,    9,    0
116439,19870526,   51,    0
116439,19870527,  123,    0
116439,19870528,   34,    0
116439,19870529,  104,    0
116439,19870530,   58,    0
116439,19870531,   79,    0
116439,19870601,   77,    0
116439,19870602,    0,    0
116439,19870603,   27,    0
116439,19870604,   67,    0
116439,19870605,    0,    0
116439,19870606,   78,    0
116439,19870607,   49,    0
116439,19870608,    3,    0
116439,19870609,    2,    0
116439,19870610,   87,    0
116439,19870611,   33,    0
116439,19870612,   87,    0
116439,19870613,   60,    0
116439,19870614,   55,    0
116439,19870615,   42,    0
116439,19870616,  103,    0
116439,19870617,   28,    0
116439,19870618,   26,    0
116439,19870619,    1,    0
116439,19870620,   87,    0
116439,19870621,   46,    0
116439,19870622,   29,    0
116439,19870623,    1,    0
116439,19870624,   80,    0
116439,19870625,    2,    0
116439,19870626,   36,    0
116439,19870627,    1,    0
116439,19870628,   25,    0
116439,19870629,   94,    0
116439,19870630,  103,    0
116439,19870701,  106,    0
116439,19870702,   95,    0
116439,19870703,  133,    0
116439,19870704,  146,    0
116439,19870705,  151,    0
116439,19870706,   62,    0
116439,19870707,   84,    0
116439,19870708,  133,    0
116439,19870709,  101,    0
116439,19870710,   39,    0
116439,19870711,   70,    0
116439,19870712,   96,    0
116439,19870713,   78,    0
116439,19870714,    6,    0
116439,19870715,   27,    0
116439,19870716,   19,    0
116439,19870717,    0,    0
116439,19870718,    0,    0
116439,19870719,    6,    0
116439,19870720,   26,    0
116439,19870721,    0,    0
116439,19870722,    0,    0
116439,19870723,    0,    0
116439,19870724,    1,    0
116439,19870725,   55,    0
116439,19870726,  102,    0
116439,19870727,   89,    0
116439,19870728,   45,    0
116439,19870729,   22,    0
116439,19870730,    2,    0
116439,19870731,   67,    0
116439,19870801,   74,    0
116439,19870802,   21,    0
116439,19870803,   64,    0
116439,19870804,   94,    0
116439,19870805,   77,    0
116439,19870806,  106,    0
116439,19870807,   77,    0
116439,19870808,    2,    0
116439,19870809,   15,    0
116439,19870810,   82,    0
116439,19870811,   44,    0
116439,19870812,   16,    0
116439,19870813,    6,    0
116439,19870814,   83,    0
116439,19870815,  131,    0
116439,19870816,  127,    0
116439,19870817,    4,    0
116439,19870818,   31,    0
116439,19870819,   66,    0
116439,19870820,  127,    0
116439,19870821,   77,    0
116439,19870822,   34,    0
116439,19870823,   94,    0
116439,19870824,   22,    0
116439,19870825,    0,    0
116439,19870826,   24,    0
116439,19870827,   12,    0
116439,19870828,   82,    0
116439,19870829,   14,    0
116439,19870830,   49,    0
116439,19870831,   68,    0
116439,19870901,   37,    0
116439,19870902,    0,    0
116439,19870903,   19,    0
116439,19870904,   84,    0
116439,19870905,   48,    0
116439,19870906,    5,    0
116439,19870907,   55,    0
116439,19870908,   90,    0
116439,19870909,   63,    0
116439,19870910,   83,    0
116439,19870911,   42,    0
116439,19870912,   10,    0
116439,19870913,    5,    0
116439,19870914,   93,    0
116439,19870915,   40,    0
116439,19870916,    0,    0
116439,19870917,   53,    0
116439,19870918,   87,    0
116439,19870919,    0,    0
116439,19870920,   68,    0
116439,19870921,   34,    0
116439,19870922,   81,    0
116439,19870923,   49,    0
116439,19870924,   75,    0
116439,19870925,   81,    0
116439,19870926,   84,    0
116439,19870927,   56,    0
116439,19870928,    8,    0
116439,19870929,   58,    0
116439,19870930,   64,    0
116439,19871001,   97,    0
116439,19871002,   40,    0
116439,19871003,   53,    0
116439,19871004,   42,    0
116439,19871005,   25,    0
116439,19871006,   30,    0
116439,19871007,    0,    0
116439,19871008,   63,    0
116439,19871009,    2,    0
116439,19871010,    0,    0
116439,19871011,   72,    0
116439,19871012,   91,    0
116439,19871013,   64,    0
116439,19871014,   35,    0
116439,19871015,    0,    0
116439,19871016,   51,    0
116439,19871017,   56,    0
116439,19871018,   54,    0
116439,19871019,   12,    0
116439,19871020,    0,    0
116439,19871021,   28,    0
116439,19871022,   88,    0
116439,19871023,   14,    0
116439,19871024,   86,    0
116439,19871025,   68,    0
116439,19871026,    0,    0
116439,19871027,    0,    0
116439,19871028,   90,    0
116439,19871029,   45,    0
116439,19871030,    0,    0
116439,19871031,    0,    0
116439,19871101,    0,    0
116439,19871102,    0,    0
116439,19871103,    1,    0
116439,19871104,    1,    0
116439,19871105,   44,    0
116439,19871106,    0,    0
116439,19871107,    0,    0
116439,19871108,    0,    0
116439,19871109,    0,    0
116439,19871110,    0,    0
116439,19871111,    0,    0
116439,19871112,   42,    0
116439,19871113,    2,    0
116439,19871114,   75,    0
116439,19871115,    0,    0
116439,19871116,   49,    0
116439,19871117,   29,    0
116439,19871118,    6,    0
116439,19871119,    0,    0
116439,19871120,   27,    0
116439,19871121,   20,    0
116439,19871122,    1,    0
116439,19871123,    0,    0
116439,19871124,    6,    0
116439,19871125,   10,    0
116439,19871126,    0,    0
116439,19871127,   69,    0
116439,19871128,   16,    0
116439,19871129,    0,    0
116439,19871130,    0,    0
116439,19871201,    1,    0
116439,19871202,    0,    0
116439,19871203,    0,    0
116439,19871204,    1,    0
116439,19871205,    0,    0
116439,19871206,    0,    0
116439,19871207,    0,    0
116439,19871208,   61,    0
116439,19871209,   30,    0
116439,19871210,   63,    0
116439,19871211,    0,    0
116439,19871212,    1,    0
116439,19871213,   66,    0
116439,19871214,    0,    0
116439,19871215,    0,    0
116439,19871216,    2,    0
116439,19871217,    0,    0
116439,19871218,    5,    0
116439,19871219,    3,    0
116439,19871220,    0,    0
116439,19871221,    0,    0
116439,19871222,   50,    0
116439,19871223,   11,    0
116439,19871224,    0,    0
116439,19871225,   19,    0
116439,19871226,    0,    0
116439,19871227,    0,    0
116439,19871228,    0,    0
116439,19871229,    0,    0
116439,19871230,    2,    0
116439,19871231,   29,    0
116439,19880101,    0,    0
116439,19880102,   18,    0
116439,19880103,   25,    0
116439,19880104,   45,    0
116439,19880105,    0,    0
116439,19880106,   13,    0
116439,19880107,   60,    0
116439,19880108,    0,    0
116439,19880109,    0,    0
116439,19880110,    2,    0
116439,19880111,   71,    0
116439,19880112,    6,    0
116439,19880113,    0,    0
116439,19880114,   53,    0
116439,19880115,    0,    0
116439,19880116,    0,    0
116439,19880117,   31,    0
116439,19880118,    1,    0
116439,19880119,    1,    0
116439,19880120,   19,    0
116439,19880121,   55,    0
116439,19880122,   23,    0
116439,19880123,    0,    0
116439,19880124,   42,    0
116439,19880125,    6,    0
116439,19880126,    0,    0
116439,19880127,    3,    0
116439,19880128,    0,    0
116439,19880129,    0,    0
116439,19880130,    7,    0
116439,19880131,   66,    0
116439,19880201,   12,    0
116439,19880202,   44,    0
116439,19880203,   11,    0
116439,19880204,   28,    0
116439,19880205,   43,    0
116439,19880206,   61,    0
116439,19880207,   56,    0
116439,19880208,   81,    0
116439,19880209,   49,    0
116439,19880210,   28,    0
116439,19880211,   62,    0
116439,19880212,   78,    0
116439,19880213,    0,    0
116439,19880214,   23,    0
116439,19880215,   79,    0
116439,19880216,   84,    0
116439,19880217,   77,    0
116439,19880218,   30,    0
116439,19880219,   58,    0
116439,19880220,    0,    0
116439,19880221,    1,    0
116439,19880222,    3,    0
116439,19880223,   54,    0
116439,19880224,   24,    0
116439,19880225,   50,    0
116439,19880226,   60,    0
116439,19880227,    0,    0
116439,19880228,   10,    0
116439,19880229,   53,    0
116439,19880301,   63,    0
116439,19880302,   78,    0
116439,19880303,   14,    0
116439,19880304,   72,    0
116439,19880305,   39,    0
116439,19880306,    3,    0
116439,19880307,    9,    0
116439,19880308,    0,    0
116439,19880309,   78,    0
116439,19880310,   35,    0
116439,19880311,    8,    0
116439,19880312,    6,    0
116439,19880313,    1,    0
116439,19880314,    0,    0
116439,19880315,   16,    0
116439,19880316,   16,    0
116439,19880317,   42,    0
116439,19880318,   35,    0
116439,19880319,    0,    0
116439,19880320,    4,    0
116439,19880321,   33,    0
116439,19880322,   31,    0
116439,19880323,   35,    0
116439,19880324,   34,    0
116439,19880325,   64,    0
116439,19880326,   63,    0
116439,19880327,   43,    0
116439,19880328,    1,    0
116439,19880329,    0,    0
116439,19880330,   12,    0
116439,19880331,   46,    0
116439,19880401,   63,    0
116439,19880402,   28,    0
116439,19880403,   66,    0
116439,19880404,   50,    0
116439,19880405,    5,    0
116439,19880406,   77,    0
116439,19880407,   19,    0
116439,19880408,   20,    0
116439,19880409,    0,    0
116439,19880410,  107,    0
116439,19880411,  114,    0
116439,19880412,  101,    0
116439,19880413,  128,    0
116439,19880414,   17,    0
116439,19880415,    0,    0
116439,19880416,    1,    0
116439,19880417,   32,    0
116439,19880418,   10,    0
116439,19880419,    1,    0
116439,19880420,   97,    0
116439,19880421,    5,    0
116439,19880422,    1,    0
116439,19880423,   99,    0
116439,19880424,  131,    0
116439,19880425,  112,    0
116439,19880426,   81,    0
116439,19880427,   23,    0
116439,19880428,   23,    0
116439,19880429,    0,    0
116439,19880430,   47,    0
116439,19880501,   56,    0
116439,19880502,   50,    0
116439,19880503,   27,    0
116439,19880504,   51,    0
116439,19880505,  109,    0
116439,19880506,  132,    0
116439,19880507,   64,    0
116439,19880508,   15,    0
116439,19880509,    0,    0
116439,19880510,   98,    0
116439,19880511,   27,    0
116439,19880512,    2,    0
116439,19880513,   29,    0
116439,19880514,  119,    0
116439,19880515,   85,    0
116439,19880516,  129,    0
116439,19880517,  142,    0
116439,19880518,    0,    0
116439,19880519,   85,    0
116439,19880520,   88,    0
116439,19880521,   62,    0
116439,19880522,  141,    0
116439,19880523,    6,    0
116439,19880524,  108,    0
116439,19880525,   41,    0
116439,19880526,   38,    0
116439,19880527,   89,    0
116439,19880528,  122,    0
116439,19880529,   58,    0
116439,19880530,   23,    0
116439,19880531,   24,    0
116439,19880601,   62,    0
116439,19880602,    0,    0
116439,19880603,   52,    0
116439,19880604,   47,    0
116439,19880605,   30,    0
116439,19880606,   50,    0
116439,19880607,   89,    0
116439,19880608,    0,    0
116439,19880609,    0,    0
116439,19880610,    0,    0
116439,19880611,    0,    0
116439,19880612,   85,    0
116439,19880613,  111,    0
116439,19880614,  147,    0
116439,19880615,   84,    0
116439,19880616,   45,    0
116439,19880617,    0,    0
116439,19880618,  101,    0
116439,19880619,  115,    0
116439,19880620,   15,    0
116439,19880621,   23,    0
116439,19880622,  141,    0
116439,19880623,  145,    0
116439,19880624,    9,    0
116439,19880625,   96,    0
116439,19880626,   17,    0
116439,19880627,    0,    0
116439,19880628,    0,    0
116439,19880629,   52,    0
116439,19880630,   83,    0
116439,19880701,   41,    0
116439,19880702,  102,    0
116439,19880703,   19,    0
116439,19880704,    9,    0
116439,19880705,   76,    0
116439,19880706,   81,    0
116439,19880707,   79,    0
116439,19880708,   92,    0
116439,19880709,   63,    0
116439,19880710,    0,    0
116439,19880711,  128,    0
